ar,aq,"太阳白羊+月亮水瓶<br><br>

优点：社交能手<br><br>

缺点：有些虚伪<br><br>

性格解析：<br><br>

你清楚什么是现代的进步的，并渴望能为进步做出重要贡献。你不是一个宽容的人，当你与他人一起工作时，你会觉得所有人都应自己照料自己。对待境况不如自己的人，你并不怎么仁慈。尽管如此，与生俱来的社交技巧，能使你所遇到的每个人感受到他们在你心目中都特别重要。你有令人印象深刻的高贵气质，仿佛表明你很自尊。这一相位出生的人有种贵族血统。这会给与你交往的人留下深刻印象，他们也因此尊敬你。你浪漫，喜欢追求完美。水瓶座崇尚亮丽、浪漫的倾向，使你奢好昂贵、稀有之物、名家设计的服饰和香水。而白羊座的积极个性更会鼓舞你挥霍无度。<br><br>

水瓶座的特性使你对感情比较理性，尤其是在关系发展之初更可能摆出事不关己的态度。不过水瓶座尚有非常浪漫和光明的一面。这些特质必定会改善你的态度。<br><br>


建议：要做到真正的宽容<br><br>
"
ar,pi,"太阳白羊+月亮双鱼<br><br>

优点：自我反省<br><br>

缺点：过分担忧<br><br>

性格解析：<br><br>

这种太阳星座和月亮星座的组合所产生的性格往往是内向的、自我分析的与自我反省的，一点也不像典型的白羊座类型的人。

虽然在很多方面你都有潜力，但你似乎总是心存疑惑低估自己的实力。天天要做种种决定，这经常让你难以忍受。然而奇怪的是，你性格中也有坚定的一面，一种渴望独立自由的需求。凭感觉带给你的印象往往会在你脑海里留下永远的印痕。你很难使自己避免情绪化与过分的担忧。你不愿让外界看出自己的胆怯害羞的一面。你不喜欢被别人施压，你会毫不害羞地让人知道这一点。你不擅长管理，你也不适合做生意。对你来说，做决定是件很困难的事。最好不要为此担忧，因为你可以专心于更适合你的事业，如艺术、音乐、写作或者任何需要创造性的工作。<br><br>

如火的热情和水相星座的双鱼座相结合，使你成为体贴的情人。不过请收敛双鱼的缺点：虚假。在寻找脱身机会时，这种缺点常会暴露出来。<br><br>

性急、不耐吃苦等等的特性也许会促使你选择风险高的事情。所以你需要一位事业上的好伙伴为你管好帐目。同时，你也应该控制过度投资和扩张的情况。<br><br>

建议：创造性工作适合你<br><br>
"
ta,ar,"太阳金牛+月亮白羊<br><br>

优点：意志坚强<br><br>

缺点：独断专行<br><br>

性格解析：<br><br>

你身上具有金牛的友善，温驯以及平和的特质，但是白羊带来的情感刺激使得金牛与生俱来的独断专行的特点越发明显。焕发的热情越发强化了你与生俱来的领导能力。遇事你总是思维活跃，努力寻找漏洞，弱点或矛盾之处。一旦你发现逻辑或事实中的错误，你的快速决断力就显现出来了，可以在几秒钟之内形成对问题的具体想法。如果你发现论据中有矛盾，你又会马上放弃先前的立场，而且同样坚定的支持相反的观点。你也许会易怒，不易与人相处。不过也由于月亮作用，你比其他金牛座的人容易忘却愤怒，情绪发泄过后就没事了。一般说来，你在与人沟通的能力上有困难，把你的努力用在事务性的活动上你将取得最大的成功。<br><br>

建议：多学习与他人沟通的技巧。<br><br>
"
ta,ge,"太阳金牛+月亮双子<br><br>

优点：语言丰富<br><br>

缺点：草率决定<br><br>

性格解析：<br><br>


金牛的缓慢和双子的速度，这两个冲突的因素造就了一个随时准备范判断错误的金牛座人。这一星座组合总是有对他人过于吹毛求疵和内心浮躁不安的倾向，属金牛组合中最不安分和最变化无常的组合。只有持续的挑战和刺激才能使你精力集中，学习和研究也能稳定双子的浮躁，减少他们的肤浅。让双子的机智得以表现。<br><br>

双子轻松的态度让你头脑容易迸发创意，能言善道的你友善又风趣，要吸引爱侣并不困难。但金牛的倔强及占有欲，以及两个星座共有的爱唠叨个性，容易成为伴侣的困扰。<br><br>

你可能不如一般金牛座的人在金钱上那么小心，经常会垂青于迅速致富之道，后果自然是不堪设想。面对这种问题时，千万不要凭感觉做事。<br><br>

建议：只有学习才能稳定你的天性。<br><br>
"
ta,cn,"太阳金牛+月亮巨蟹<br><br>

优点：圆滑精明<br><br>

缺点：消极悲观<br><br>

性格解析：<br><br>

你是一位十分踏实、理智的人，但同时拥有不凡的直觉，懂得应变，且想象力丰富。但由于比较情绪化，容易缺乏纪律。<br><br>

你生活中的基本原则和稳定因素是家庭。你深情、柔情和关怀等特质，对情人和家人都会展现积极的一面。金牛座的占有欲与巨蟹座的囤积本性具有相乘的效果，让你容易沉溺在往日会议或自我幻想中，很难从破裂的关系中站起来。<br><br>

虽然你为人随和，但切勿过分追求和谐，设立明确的目标，并勇敢的进行建立，才能使你的才能得到发挥。 <br><br>

建议：有必要勇敢面对冲突的时候千万别憋着。<br><br>

"
ta,li,"太阳金牛+月亮天秤<br><br>

优点：可爱随和<br><br>

缺点：惧怕压力<br><br>

性格解析：<br><br>

你的太阳星座和月亮星座的结合创造了最可爱的性格之一。其他人可能更智慧，更聪明，但是没人能比上这一组合的魅力和吸引力。你不善于解决复杂问题，它会限制你的想象力。你出众的平衡和谐感总是能防止你涉入深水纠缠其中，但当不慎卷入其中你将感到崩溃，而过度追求和谐，也会浪费你的时间。<br><br>
 
你也许不如其他金牛座的人那般嗜钱如命，但审美超凡的你，所追求舒适家庭环境，及丰富的社会交往，都让金钱变得十分重要。对你而言任何闲钱都应该审慎的投资，以便年老之时尚有退路。投资前应该向专家多请教，并且把你的想法告诉他。你将会学到许多秘诀。逐渐对处理自己的事务更有自信。<br><br>

建议：多和乐观、幽默的人呆在一起。<br><br>

"
ta,vi,"太阳金牛+月亮处女<br><br>

优点：尽职尽责<br><br>

缺点：过于实际<br><br>

性格解析：<br><br>

月亮和太阳都属于土象星座的你非常务实。别让多虑和缺乏自信的毛病，损及你享受人生的乐趣。你可能经常抱怨生活对待你的方式，些许逆境对你是好事，它可以使你觉悟，对待工作尽职尽责。如果完全按照自己的意愿，你有与生俱来的能力靠机智和实际的本性过活，情愿花最少的精力蒙混过去。而当你专心致力于一件事，结果会出奇的好。你天生是学生的料，反应快，记忆力也强。你喜欢读书，而且你能领会并抓住别人也许会忽略的东西。尽管你很倔强，讨厌别人告诉你该做什么，但是你又倾向于做次要的角色那因为你对于掌权和承担责任没有干劲。<br><br>

金牛座与处女座皆为土相星座，强化了你踏实的性格。你可能热爱园艺，能够培养出美丽的室内植物，时常需要与土地亲近。乡居生活对你也很重要，所以你如果在市中心工作，最好可能住在公园附近，或者尽量多到郊外走走。当你恋爱时，不要阻碍金牛座赋于你的表达能力和柔情。你也可能有对伴侣吹毛求疵的缺点。请记住建设性的批评远较挑剔、讥讽管用。处女座对金钱很谨慎，这一点在你身上尤其明显，如此一来反倒遏止了金牛座浪费的坏习惯。<br><br>

建议：逆境中不要总是抱怨，那只是对你小小的考验。<br><br>
"
ta,le,"太阳金牛+月亮狮子<br><br>

优点：诚实果敢<br><br>

缺点：骄傲冲动<br><br>

性格解析：<br><br>

虽然月亮狮子给你带来了不可避免的骄傲，喜欢或讨厌一个人你的依据仅仅是直觉。但你性格中稳固和坚定，让你成为一个具有建设性的人。创新能力和实用主义是你性格的特征，它们使你对如何创立，组织或计划事情具有与众不同的敏感。<br><br>

金牛座和狮子座的人都喜欢舒适豪华的生活，因此你很会花钱。发挥天生的生意脑筋有助于维持这种生活水准。你的观察力因为狮子座的影响而增强，所以随时能够接手和处理危机。金牛座的太阳使你极端可靠和理性。人们会理所当然的相信你有应付难题的本领，甚至因此利用你，不过你并不介意。弄清楚事情的轻重缓急，你就会把时间用在刀口上而获得最高成效。但金钱固然重要，内在的满足也很重要。恋爱中的你表达感情的方式流畅且积极， 对伴侣非常慷慨。<br><br>

建议：不要总是因为直觉去喜欢或讨厌一个人。<br><br>
"
ta,sc,"太阳金牛+月亮天蝎<br><br>

优点：善恶分明<br><br>

缺点：极端情绪<br><br>

性格解析：<br><br>

你非常任性，固执而且独立，有很强的占有欲。你喜欢被注意且毫不羞涩。对异性来说你魅力非凡。但满月出生的你容易浮躁不安，一旦情绪失控，释放出的喜怒无常十分令人害怕，所以你必须格外留意这种倾向。<br><br>

你每天的工作必须能够消耗掉精力，并且获得心灵的满足。你具有一切使你前进的本领，从而很容易走得更远。然而奇怪的是，你前进的野心往往并不如与你同行的对手强烈。你需要不时的释放自我给予的压力以避免容易受其影响。<br><br>

建议：尽量不要当着别人面释放你的情绪。<br><br>
"
ta,sa,"太阳金牛+月亮射手<br><br>

优点：擅长交际<br><br>

缺点：自以为是<br><br>

性格解析：<br><br>


你宁愿你个人呆着也不愿意和你认为无趣的人在一起， 但同时你又能和各种各样的人交往且懂得什么时候说什么话。你真诚果断的表达，成为你谋取个人利益的武器。你坚持崇高的原则和规范使你看起来像个道德家。你认为你有资格这样做因为你是个好人，遵纪守法，还很传统。你总是乐于跟人交换小道消息，散播流言。你喜欢美好生活、充实和精神满足，还要愉悦奢华，爱冒险的本性可能波及你对金钱的审慎态度，而遭来恶果，所以为确保生活的稳定性，请采取更为金牛的保守态度。<br><br>

你在爱情的关系中需要相当的自由。这其实和金牛座的跋扈本色有冲突。你也许会痛恨伴侣霸占你，一方面自己却使对方难以分身。这个问题你应该特别留意。此外射手座的热情会使你的爱情生活生色不少。<br><br>
"
ta,cp,"太阳金牛+月亮摩羯<br><br>

优点：感情持久<br><br>

缺点：不会享受<br><br>

性格解析：<br><br>

你温柔随和。但叫你作违背你意愿的事是绝对不可能，毕竟你可是两个最固执的星座的集合体。你稳健，坚定，几乎不轻佻也不想入非非。你不会浪费时间做白日梦因为你太现实。你可能花大量时间计划，归拢事情，但你更愿意解决客观实际的事务。你值得依靠，他人将问题或项目交与你寻求帮助。事实上你享受责任感，胜于享受权力带来的认可和能量。好好利用摩羯的野心与金牛的踏实，打造属于你的局面。<br><br>

你应该很善于运用金钱作投资，赚取稳定的收入。<br><br>

建议：多放松可以帮你以良好的状态面对危机。<br><br>
"
ta,aq,"太阳金牛+月亮水瓶<br><br>

优点：迷人风度<br><br>

缺点：有些懒惰<br><br>

性格解析：<br><br>

你迷人的风度和悦人的举止像磁石般吸引着他人，你可以用你的圆滑和友好的说服达到目的。同时。有时你又太轻易相信不值得信任的人。你能够深切地感受事物，然而由于你外部个性中的冷漠特征迫于情感压力又极少全情投入。你懂得如何控制，明智的指引你的感情使其服务于你的人际交往。你自尊心极强，它会帮助你生活中取到成就。你的友善，叫人放松的能力使你取得成功最大的资产。<br><br>

你拥有突出的，好学的头脑，好奇心强，善于创造。你天生就有和色彩图案打交道的能力，艺术天赋充足。你并不需要过多的物质，所以在这方面你不会得到很多。<br><br>

建议：物质对于你可能不那么重要，但是有时却不得不去考虑。<br><br>
"
ta,pi,"太阳金牛+月亮双鱼<br><br>

优点：无私奉献<br><br>

缺点：纵欲倾向<br><br>

性格解析：<br><br>

你有丰富的创造力和想象力，喜欢做梦，有点不切实际。你对感情方面极其敏感，对爱和奉承没有抵抗力， 易受朋友和伙伴的影响。因此你选择朋友时应该运用你的鉴别力，你性格中的负面倾向容易招来别人利用你的纯真善良的本质来欺骗你。你对待生活严肃认真，但是将自己排除在外地看待周围的事物会使你失去对现实的认识， 如果你允许自己自然地对待别人，你会非常可爱。你固执的性情可以保护你，但不要任其发挥得过于强烈。有时候沉溺于某事的倾向会带来困扰，比如过多的担忧，吃得太多，纵欲，过分享乐等。避免为自己过分忧伤，懊悔。向人们打开心扉，积极乐观地面对，你会做得更好。<br><br>

乐善好施可能会危及你的存款额度，所以当别人对你诉苦时，请保持冷静。投资前应该找专家研究，以免双鱼座不切实际的个性害惨了你。<br><br>

建议：小心那些利用你的善良欺骗你的人。<br><br>


"
ge,ar,"太阳双子+月亮白羊<br><br> 

优点：睿智健谈<br><br>

缺点：独裁倾向<br><br>

性格解析：<br><br>

你最大的性格特点就是缺乏耐心，容易冲动，别人看来你有源源不断的生命力。无论何时何地，总是闲不住，不是忙忙碌碌，就是处于整装待发的状态，因此你的朋友很多，但睡眠很少。你会是一个出色的领导，你的自信，让其他人希望被你重视，而且你看起来明白你自己要做什么，怎样去做。从好的方面讲，你充满雄心壮志，在你选择的道路中总是能说服自己用正面和自信的姿态去面对。你是一个有趣的同事，也是一个危险的敌人——尤其是在唇枪舌剑里。<br><br>

你在生意上尤其精明，以一种近乎独裁的方式处理事务。情感上你没有隐藏很深的地方，你明白你自己喜欢什么，不喜欢什么。很难有人把你长久的留在身边。身体上和情感上，你都需要不断的漂泊。<br><br>

建议：不要过于依赖你的小聪明。<br><br>
"
ge,ta,"太阳双子+月亮金牛<br><br>

优点：可爱知性<br><br>

缺点：不会伪装<br><br>

性格解析：<br><br>

机灵却肤浅的双子得到了金牛踏实性格的补充，你的太阳星座和月亮星座的结合产生了最受欢迎的个性之一。你的智慧吸引着你的朋友，而你的沉稳维持了你们的友谊。两个星座都外向而善于交际，而且流露出真实不造作的自信。<br><br>

你的判断力和商业敏感成熟而准确，透过结论看任务的决心让你的流畅的思维引人注目，而这一特点正是大多双子座所缺少的。因为阅人无数，你很少被欺骗愚弄。对于你的大多数竞争对手来说，你太聪明了，但你不会让他们知道他们学识浅薄，这会伤害他们的感情。你对社交的敏感超越一切。<br><br>

建议：不要吝惜向别人传授你的经验。<br><br>
"
ge,ge,"太阳双子+月亮双子<br><br>

优点：精力无限<br><br>

缺点：欠持久力<br><br>

性格解析：<br><br>

太阳月亮双子的双重叠加，让你想一道闪电，迅速且充满能量，但这股能量一闪而过并不持久。这个问题导致你的精神不集中及肤浅的问题被放大。对于那些不需要很大的毅力就能完成的事情，不需要经受长期的考验就能赢得的感情，或者不需要他承担过分的义务和责任的工作，他都能充分地表现自己的才智。而且你非常需要倾述对象，需要别人给你带来安宁。
你口齿伶俐，思维敏捷，机灵而智慧。你的头脑很善于从事商业或法律的工作，因为在你做决定时，你不会被情感所左右。但学习专注，沉稳是你的挑战。<br><br>

建议：培养自己的专注力，集中精力做你喜欢的事。<br><br>
"
ge,cn,"太阳双子+月亮巨蟹<br><br>

优点：直觉力强<br><br>

缺点：情绪干扰<br><br>

性格解析：<br><br>

你有双子座少有的情感深度，当你的机灵不能解决问题，你的情感总会补充，你的想象力及直觉都因为巨蟹得能量大大提升。但也带了爱幻想，以及犹豫寡断的性格。当你遇到让人紧张的问题，集中你的注意力就是控制问题的关键所在。你仍然缺乏内在得平衡，需要旁人把安静带给你。<br><br>

你既富有幽默感，又有诗人般奔放的激情。这是个天生的旅行家和魔术大师的性格。<br><br>

建议：集中你的注意力就是控制问题的关键所在。<br><br>
"
ge,le,"太阳双子+月亮狮子<br><br>

优点：内心忠诚<br><br>

缺点：易被误解<br><br>

性格解析：<br><br>

外在的乐天派的性格掩盖了你成熟理性的本质，正如你外在的善变隐藏了你内在的忠诚和真实。你也许在很多方面善变，但当你与人相交或处理行动。你会坚持到底。你的思想从一个主题转向另一个主题，从一种关系转向另一种关系。但迟早这种摇摆和飘荡会停住，你会定位真正的自我。<br><br>

思想丰富，知识广博，才气不凡，让你拥有众多好友。追求节日般欢乐的生活，让你拥有进入社交界的天赋。这一生辰星位人的缺点是精力涣散，缺乏持之以恒的精神。感情上有些轻率，注重表面，常常忽略事物的实际价值。生辰星位在水瓶座，太阳在狮子座或月亮在双子座的人，生活在一起，会与你志趣相投。<br><br>

建议：面对困难时不必垂头丧气，你拥有比别人多一些的好运气。<br><br>

"
ge,vi,"太阳双子+月亮处女<br><br>

优点：雷厉风行<br><br>

缺点：紧张情绪<br><br>

性格解析：<br><br>

双子的智慧及语言能力因为处女的严谨教条，而变得不那么可爱。你喜怒无常，十分情绪化。爱钻牛角尖，习惯把事情搞得过于复杂。在你的性格中，有种紧张和神经质的情绪，这即可能时你的优势，也可能是你的缺点－取决于你如何运用它。你对人苛刻，能在他们的推理中发现错误，而你从不掩饰，直接把错误揪出来。你被认为是“直肠子”，你的雷厉风行让人印象深刻。虽然你的言语有时很尖锐，但是你从不会在情感上有报复倾向，你也从来不会有意无理取闹。你擅长交际，为人风趣，有种不加修饰的智慧和幽默感。虽然看上去不太象，你还是能够很严肃认真的做些事情，你能让自己把一项工作进行到底，而且，你会取得成就，尤其当这项工作包含精神处理过程的时候。你的思想如钉子般锋利，而且你有事实和逻辑去指引你的每一步行动。不幸的是，你更喜欢夸夸其谈你的理论和计划，而不是把他们付诸实践。学会更好的放松自己，并且对眼前的世界感到满足会对你有很大帮助。<br><br>


建议：与别人产生分歧时，言语不要太尖锐。<br><br>
"
